0.081000|0.102000|39850|50050|1.700000|0.100000|0.010000|0.100000|160|3|50|1000|100|5.145710e-06|6.684934e-05|-7.595451e-06|1.214628e-04|-5.084115e-05|-6.381631e-05|
0.084000|0.106000|39850|50050|1.700000|0.100000|0.400000|0.100000|160|3|50|1000|0|1.665654e-10|6.513815e-07|3.783830e-07|-1.700202e-08|8.098975e-08|5.150487e-07|
0.110000|0.115000|47950|50050|1.700000|0.100000|0.400000|0.100000|160|3|50|1000|10|3.664624e-10|7.839829e-07|-3.287762e-07|2.820474e-08|9.150023e-07|5.351922e-07|
0.088000|0.109000|40200|50050|1.700000|0.100000|0.400000|0.100000|160|3|50|1000|100|2.473683e-10|-7.093782e-07|2.896985e-07|6.992606e-07|-3.218054e-07|-2.592731e-07|
0.105000|0.109000|48300|50050|1.700000|0.100000|0.000000|0.100000|160|3|50|1000|0|3.625041e-06|6.677646e-05|-4.085578e-07|-6.310871e-05|-4.161894e-05|-8.998888e-05|
0.102000|0.111000|45400|50050|1.700000|0.100000|0.000000|0.100000|160|3|50|1000|10|1.037595e+00|-1.004092e-03|-2.502354e-03|1.251973e-02|-9.960789e-01|7.051691e-03|
0.108000|0.112000|48300|50050|1.700000|0.100000|0.000000|0.100000|160|3|50|1000|100|2.002460e+00|-7.006008e-03|-9.947924e-01|3.631443e-03|5.768664e-04|-9.941862e-01|
0.074000|0.117000|32250|50050|1.700000|0.100000|1.000000|0.100000|160|3|50|1000|0|1.573385e-08|-3.829761e-06|4.485918e-06|3.460376e-08|5.078904e-07|-6.652600e-06|
0.123000|0.127000|48100|50050|1.700000|0.100000|1.000000|0.100000|160|3|50|1000|10|6.373929e-08|1.485594e-06|-5.806962e-07|1.784773e-05|-4.053676e-07|-1.712393e-07|
0.327000|0.353000|40200|50050|1.700000|0.100000|1.000000|0.100000|160|3|50|1000|100|1.255684e-07|2.181703e-07|-1.622952e-05|1.541844e-05|5.088184e-06|1.028921e-05|
0.254000|0.340000|40200|50050|1.700000|0.100000|1.200000|0.100000|160|3|50|1000|0|1.166204e-06|7.009411e-06|-6.854370e-05|2.436583e-05|-2.075898e-05|1.030918e-05|
0.275000|0.282000|48300|50050|1.700000|0.100000|1.200000|0.100000|160|3|50|1000|10|9.302088e-08|4.032207e-06|-4.524785e-07|-1.508991e-05|3.815136e-06|1.449655e-05|
0.203000|0.246000|39300|50050|1.700000|0.100000|1.200000|0.100000|160|3|50|1000|100|1.655755e-06|-3.223129e-05|-3.346605e-05|2.395739e-05|-4.274862e-05|6.152753e-05|
0.256000|0.339000|40200|50050|1.700000|0.100000|1.600000|0.100000|160|3|50|1000|0|3.151696e-04|9.920340e-05|3.459237e-04|-3.165520e-04|4.528395e-04|-1.074175e-03|
0.508000|0.793000|29950|50050|1.700000|0.100000|1.600000|0.100000|160|3|50|1000|10|2.826607e-05|1.922216e-06|2.464839e-04|-2.717428e-04|7.587578e-05|-4.600564e-05|
0.447000|0.473000|47100|50050|1.700000|0.100000|1.600000|0.100000|160|3|50|1000|100|1.592060e-05|-4.961920e-05|1.733667e-04|-7.567522e-05|-1.684534e-04|-1.167340e-04|
0.212000|0.309000|31900|50050|1.700000|0.100000|0.700000|0.100000|160|3|50|1000|0|3.904532e-09|8.355806e-07|-5.098704e-07|-7.775364e-07|1.995267e-06|3.759930e-06|
0.528000|0.546000|48300|50050|1.700000|0.100000|0.700000|0.100000|160|3|50|1000|10|2.376744e-09|-5.401758e-07|-2.034436e-06|2.661098e-06|-3.348042e-08|6.832129e-07|
0.417000|0.430000|48050|50050|1.700000|0.100000|0.700000|0.100000|160|3|50|1000|100|3.773550e-10|-2.207646e-07|-1.177972e-07|1.242811e-06|-5.132188e-07|1.775262e-07|
0.285000|0.349000|38900|50050|1.700000|0.100000|0.900000|0.100000|160|3|50|1000|0|7.829712e-09|4.737659e-06|-9.646422e-07|-8.281020e-07|3.924514e-06|-4.878511e-08|
0.192000|0.210000|47950|50050|1.700000|0.100000|0.900000|0.100000|160|3|50|1000|10|4.647141e-09|6.893719e-07|-3.434277e-06|1.334006e-06|-7.356982e-07|-2.972158e-06|
0.277000|0.328000|40150|50050|1.700000|0.100000|0.900000|0.100000|160|3|50|1000|100|2.555149e-08|1.924366e-06|-1.584469e-06|-8.697673e-07|-8.579543e-06|-6.943636e-06|
0.170000|0.220000|39600|50050|1.700000|0.100000|0.100000|0.200000|160|3|50|1000|0|8.835586e-08|3.812339e-06|1.354783e-05|9.975541e-06|-1.215610e-05|1.367557e-08|
0.221000|0.229000|48350|50050|1.700000|0.100000|0.100000|0.200000|160|3|50|1000|10|1.067929e-06|-2.446886e-05|6.116549e-05|-1.191917e-05|2.665610e-05|-1.379725e-05|
0.407000|0.481000|48300|50050|1.700000|0.100000|0.100000|0.200000|160|3|50|1000|100|3.777113e-07|-1.193689e-06|-1.340024e-05|3.667934e-05|-1.263482e-05|1.476003e-05|
0.277000|0.285000|48150|50050|1.700000|0.100000|0.100000|0.050000|160|3|50|1000|0|9.627144e-11|-4.584683e-07|7.301708e-08|2.159485e-07|1.970434e-07|4.292653e-07|
0.173000|0.179000|48250|50050|1.700000|0.100000|0.100000|0.050000|160|3|50|1000|10|3.626006e-09|1.124716e-06|3.400718e-06|-1.842638e-06|-1.251286e-06|6.971809e-07|
0.269000|0.282000|48300|50050|1.700000|0.100000|0.100000|0.050000|160|3|50|1000|100|3.549033e-09|1.467022e-06|-2.056527e-06|-6.772516e-07|-9.318631e-07|3.190693e-06|
0.212000|0.220000|47250|50050|1.700000|0.100000|0.100000|0.300000|160|3|50|1000|0|2.867199e-01|-1.549759e-02|1.960849e-02|-1.692581e-02|-1.482122e-03|2.310289e-02|
0.264000|0.283000|48350|50050|1.700000|0.100000|0.100000|0.300000|160|3|50|1000|10|4.150808e-05|-1.003016e-04|-1.580130e-05|-4.232173e-04|4.780728e-05|-1.323407e-04|
0.347000|0.417000|40000|50050|1.700000|0.100000|0.100000|0.300000|160|3|50|1000|100|6.277601e-04|-6.184141e-04|2.049858e-04|1.285157e-03|7.300851e-04|7.450791e-04|
0.495000|0.508000|48100|50050|1.700000|0.100000|0.100000|0.010000|160|3|50|1000|0|8.385470e-10|3.367812e-07|1.016187e-06|4.029818e-07|-1.687532e-06|2.654858e-07|
1.046000|1.069000|48350|50050|1.700000|0.100000|0.100000|0.010000|160|3|50|1000|10|9.949591e-01|9.949552e-01|6.153204e-06|3.670369e-06|6.642516e-06|7.949597e-07|
0.253000|0.260000|48350|50050|1.700000|0.100000|0.100000|0.010000|160|3|50|1000|100|9.949591e-01|-1.526262e-06|-4.714401e-07|5.493493e-07|-9.949622e-01|1.162118e-07|
0.088000|0.138000|32150|50050|1.700000|0.100000|0.100000|0.250000|160|3|50|1000|0|1.604610e-06|7.476332e-05|1.299152e-05|4.120468e-05|2.335914e-05|-9.287972e-06|
0.115000|0.143000|40250|50050|1.700000|0.100000|0.100000|0.250000|160|3|50|1000|10|1.756375e-07|2.926134e-05|-1.466677e-07|1.782365e-06|1.313106e-06|4.914928e-06|
0.087000|0.137000|31750|50050|1.700000|0.100000|0.100000|0.250000|160|3|50|1000|100|9.949715e-01|9.950806e-01|1.725081e-04|1.276719e-04|3.422426e-05|2.188855e-05|
0.134000|0.142000|48350|50050|1.700000|0.100000|0.100000|0.000000|160|3|50|1000|0|1.165326e-09|9.833437e-07|-1.015949e-08|-2.000466e-07|-2.205922e-06|-2.599356e-08|
0.148000|0.152000|48350|50050|1.700000|0.100000|0.100000|0.000000|160|3|50|1000|10|6.321770e-10|-3.824936e-07|1.484632e-07|4.136418e-07|1.317936e-06|1.053630e-06|
0.163000|0.169000|48300|50050|1.700000|0.100000|0.100000|0.000000|160|3|50|1000|100|7.626255e-10|3.950110e-07|9.742043e-07|1.572351e-06|5.431165e-08|5.134981e-07|
0.117000|0.129000|45000|50050|1.700000|0.100000|0.100000|0.100000|60|3|50|1000|0|1.081217e+00|-9.942830e-01|5.865572e-03|5.534016e-03|1.922022e-02|-5.769233e-04|
0.130000|0.144000|45400|50050|1.700000|0.100000|0.100000|0.100000|60|3|50|1000|10|3.484825e-02|-1.231061e-03|1.235421e-02|-1.137517e-03|-4.174130e-03|1.694522e-03|
0.321000|0.411000|39650|50050|1.700000|0.100000|0.100000|0.100000|60|3|50|1000|100|1.003022e+00|4.622272e-04|-3.355885e-03|-5.020163e-03|2.531080e-04|9.969341e-01|
0.513000|0.513000|50050|50050|1.700000|0.100000|0.100000|0.100000|100|3|50|1000|0|8.869816e-04|1.620632e-03|-1.989618e-05|-3.136571e-04|-1.153226e-03|6.447676e-04|
0.300000|0.361000|40400|50050|1.700000|0.100000|0.100000|0.100000|100|3|50|1000|10|4.451171e-06|-5.407199e-05|-1.344908e-04|-3.682258e-05|7.654135e-06|-3.192838e-06|
0.280000|0.300000|40400|50050|1.700000|0.100000|0.100000|0.100000|100|3|50|1000|100|4.115981e-05|3.501573e-04|-1.443047e-04|-8.387721e-05|-2.297474e-04|6.491366e-05|
0.104000|0.135000|45900|50050|1.700000|0.100000|0.100000|0.100000|130|3|50|1000|0|4.109025e-06|3.516065e-05|4.253204e-05|-1.833128e-05|-4.282690e-05|-1.244838e-04|
0.383000|0.474000|39200|50050|1.700000|0.100000|0.100000|0.100000|130|3|50|1000|10|8.110266e-08|-3.966339e-06|-8.116026e-06|-1.500034e-05|1.006903e-05|8.959760e-07|
0.307000|0.373000|39050|50050|1.700000|0.100000|0.100000|0.100000|130|3|50|1000|100|8.288598e-08|-7.204102e-07|1.254229e-05|-8.978297e-06|-3.921546e-06|-1.280517e-05|
0.246000|0.278000|44450|50050|1.700000|0.100000|0.100000|0.100000|80|3|50|1000|0|9.950084e-01|-9.950629e-01|3.483708e-04|1.408542e-04|1.582608e-04|-2.678894e-04|
0.264000|0.294000|44600|50050|1.700000|0.100000|0.100000|0.100000|80|3|50|1000|10|2.147070e-04|2.984452e-04|3.837300e-04|3.887432e-04|-7.500755e-04|-3.635711e-04|
0.840000|0.865000|44550|50050|1.700000|0.100000|0.100000|0.100000|80|3|50|1000|100|1.323865e-04|4.768994e-04|-3.358719e-04|5.608315e-04|-7.365715e-05|8.424581e-05|
0.251000|0.299000|41050|50050|1.700000|0.100000|0.100000|0.100000|40|3|50|1000|0|2.413744e+00|1.727719e-02|-3.185753e-02|-9.781558e-01|2.304937e-02|-9.911379e-01|
0.208000|0.284000|36850|50050|1.700000|0.100000|0.100000|0.100000|40|3|50|1000|10|1.229390e-01|3.601151e-03|-7.338888e-03|6.996073e-05|-2.187070e-02|8.677217e-03|
0.267000|0.284000|47000|50050|1.700000|0.100000|0.100000|0.100000|40|3|50|1000|100|1.073441e+00|-1.154738e-03|1.014357e+00|-1.969695e-03|4.448734e-04|-3.747539e-03|
0.187000|0.277000|32050|50050|1.700000|0.100000|0.100000|0.100000|30|3|50|1000|0|4.470480e+00|-9.557430e-01|1.019537e+00|-1.000502e+00|1.175785e-02|-9.817099e-01|
0.016000|0.259000|3800|50050|1.700000|0.100000|0.100000|0.100000|30|3|50|1000|10|3.719465e+00|-9.805880e-03|1.008564e+00|5.804918e-02|1.003046e+00|9.901160e-01|
0.259000|0.263000|49200|50050|1.700000|0.100000|0.100000|0.100000|30|3|50|1000|100|2.320552e+00|5.094420e-02|9.141537e-03|-3.637993e-02|4.985388e-02|1.010510e+00|
0.220000|0.276000|40250|50050|1.700000|0.100000|0.100000|0.100000|160|5|50|1000|0|2.114007e-10|4.074052e-07|-4.247756e-07|3.189832e-07|-2.219753e-09|-7.857570e-07|
0.353000|0.363000|48250|50050|1.700000|0.100000|0.100000|0.100000|160|5|50|1000|10|4.703793e-11|-3.330642e-07|-1.813366e-07|-1.020763e-07|1.807960e-07|-2.240388e-07|
0.289000|0.308000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|5|50|1000|100|1.882555e-09|-4.756686e-07|2.446618e-06|-1.624290e-06|-2.457692e-07|7.603410e-07|
0.324000|0.342000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|2|50|1000|0|4.056820e-04|-7.121374e-04|1.192913e-03|3.601344e-05|-2.122099e-04|-2.614313e-04|
0.255000|0.265000|48100|50050|1.700000|0.100000|0.100000|0.100000|160|2|50|1000|10|1.477853e-05|1.561866e-04|-3.065798e-05|1.853319e-04|-1.202413e-04|1.874783e-05|
0.244000|0.251000|48250|50050|1.700000|0.100000|0.100000|0.100000|160|2|50|1000|100|9.949591e-01|-2.038542e-06|-1.392104e-06|-9.949548e-01|2.734331e-06|-5.092804e-06|
0.178000|0.245000|32100|50050|1.700000|0.100000|0.100000|0.100000|160|10|50|1000|0|9.224976e-11|1.805887e-07|-1.361880e-07|-5.210240e-07|1.359038e-07|-3.520297e-07|
0.162000|0.191000|40300|50050|1.700000|0.100000|0.100000|0.100000|160|10|50|1000|10|5.826450e-12|6.647961e-09|-7.471355e-08|-1.377868e-07|-5.158873e-08|-4.569044e-08|
0.185000|0.191000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|10|50|1000|100|6.461676e-11|3.328094e-07|-2.817750e-08|4.501211e-08|-4.330320e-07|-1.569556e-07|
0.142000|0.201000|39850|50050|1.700000|0.100000|0.100000|0.100000|160|1|50|1000|0|5.553353e-08|2.154324e-06|-6.222997e-06|8.777399e-06|1.138701e-05|-5.463010e-06|
0.300000|0.312000|48100|50050|1.700000|0.100000|0.100000|0.100000|160|1|50|1000|10|2.706287e-09|2.323366e-07|2.713927e-06|1.443390e-06|4.620260e-07|-1.981141e-06|
0.254000|0.263000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|1|50|1000|100|3.104953e-08|7.955202e-06|-1.946912e-06|-5.324843e-06|-3.655688e-06|-6.907399e-06|
0.213000|0.222000|48050|50050|1.700000|0.100000|0.100000|0.100000|160|20|50|1000|0|4.618528e-12|3.284638e-08|-1.780698e-08|6.659609e-08|-1.310117e-07|1.661236e-08|
0.186000|0.191000|48200|50050|1.700000|0.100000|0.100000|0.100000|160|20|50|1000|10|1.632117e-11|1.484913e-07|5.401101e-08|7.152058e-08|2.282960e-07|-8.676154e-09|
0.113000|0.182000|32150|50050|1.700000|0.100000|0.100000|0.100000|160|20|50|1000|100|3.261391e-12|-8.789478e-08|-1.451873e-08|-8.055781e-08|-1.857660e-08|4.106873e-08|
0.239000|0.248000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|0|50|1000|0|1.165326e-09|9.833437e-07|-1.015949e-08|-2.000466e-07|-2.205922e-06|-2.599356e-08|
0.226000|0.235000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|0|50|1000|10|6.321770e-10|-3.824936e-07|1.484632e-07|4.136418e-07|1.317936e-06|1.053630e-06|
0.203000|0.213000|48300|50050|1.700000|0.100000|0.100000|0.100000|160|0|50|1000|100|7.626255e-10|3.950110e-07|9.742043e-07|1.572351e-06|5.431165e-08|5.134981e-07|
0.236000|0.285000|40300|50050|1.700000|0.100000|0.100000|0.100000|160|30|50|1000|0|9.949591e-01|-6.551042e-07|7.504490e-07|9.949588e-01|-3.743098e-07|1.577534e-07|
0.438000|0.455000|48200|50050|1.700000|0.100000|0.100000|0.100000|160|30|50|1000|10|9.004225e-09|3.567312e-06|3.578680e-07|-4.222387e-06|-2.449368e-06|-2.950301e-06|
0.278000|0.283000|48350|50050|1.700000|0.100000|0.100000|0.100000|160|30|50|1000|100|7.673862e-13|-8.250599e-09|3.457759e-08|-9.533712e-09|-1.256326e-08|4.886527e-08|
0.140000|0.197000|40300|50050|1.700000|0.100000|0.100000|0.100000|160|40|50|1000|0|9.949591e-01|-6.551042e-07|7.504490e-07|9.949588e-01|-3.743098e-07|1.577534e-07|
