,ndims,niter,popsize,alpha_max,beta_max,angle_adjuster,coef,y
1579,5.0,100.0,50.0,120.0,90.0,exponential,0.99,0.1945219735713124
1580,5.0,10.0,50.0,120.0,90.0,exponential,0.99,13.032492969900204
1581,5.0,50.0,50.0,120.0,90.0,exponential,0.99,1.296609736845106
1582,5.0,100.0,50.0,120.0,90.0,exponential,0.99,0.12162004958403827
1583,5.0,10.0,50.0,120.0,90.0,exponential,0.99,10.117474178924638
1584,5.0,50.0,50.0,120.0,90.0,exponential,0.99,1.8953247568365583
1585,5.0,100.0,100.0,120.0,90.0,exponential,0.99,0.028890881758272258
1586,5.0,10.0,100.0,120.0,90.0,exponential,0.99,15.008453862645368
1587,5.0,50.0,100.0,120.0,90.0,exponential,0.99,0.11449645625766891
1588,5.0,100.0,100.0,120.0,90.0,exponential,0.99,0.03071295947987096
1589,5.0,10.0,100.0,120.0,90.0,exponential,0.99,23.329734206382405
1590,5.0,50.0,100.0,120.0,90.0,exponential,0.99,2.8461133434529984
1591,5.0,100.0,100.0,120.0,90.0,exponential,0.99,0.008029934903646563
1592,5.0,10.0,100.0,120.0,90.0,exponential,0.99,19.73080897621142
1593,5.0,50.0,100.0,120.0,90.0,exponential,0.99,0.8046627149776526
1594,5.0,100.0,20.0,120.0,90.0,none,0.99,6.793888638867429e-05
1595,5.0,10.0,20.0,120.0,90.0,none,0.99,37.642368908281945
1596,5.0,50.0,20.0,120.0,90.0,none,0.99,0.2680893181960684
1597,5.0,100.0,20.0,120.0,90.0,none,0.99,0.0021795876150747517
1598,5.0,10.0,20.0,120.0,90.0,none,0.99,18.4133809926632
1599,5.0,50.0,20.0,120.0,90.0,none,0.99,7.056039929193432
1600,5.0,100.0,20.0,120.0,90.0,none,0.99,0.313332465871369
1601,5.0,10.0,20.0,120.0,90.0,none,0.99,23.33166433058587
1602,5.0,50.0,20.0,120.0,90.0,none,0.99,1.539329627387417
1603,5.0,100.0,50.0,120.0,90.0,none,0.99,0.013671052073831902
1604,5.0,10.0,50.0,120.0,90.0,none,0.99,15.027220001987352
1605,5.0,50.0,50.0,120.0,90.0,none,0.99,0.7650197239343726
1606,5.0,100.0,50.0,120.0,90.0,none,0.99,0.016830361333489918
1607,5.0,10.0,50.0,120.0,90.0,none,0.99,20.448789038421122
1608,5.0,50.0,50.0,120.0,90.0,none,0.99,0.10982062013151506
1609,5.0,100.0,50.0,120.0,90.0,none,0.99,0.002619763783869189
1610,5.0,10.0,50.0,120.0,90.0,none,0.99,20.47606813797547
1611,5.0,50.0,50.0,120.0,90.0,none,0.99,0.04726519288652753
1612,5.0,100.0,100.0,120.0,90.0,none,0.99,0.0742489108890112
1613,5.0,10.0,100.0,120.0,90.0,none,0.99,15.604476147268123
1614,5.0,50.0,100.0,120.0,90.0,none,0.99,0.774944046780675
1615,5.0,100.0,100.0,120.0,90.0,none,0.99,0.0028400620661415132
1616,5.0,10.0,100.0,120.0,90.0,none,0.99,16.33204865605525
1617,5.0,50.0,100.0,120.0,90.0,none,0.99,0.6223701660173617
1618,5.0,100.0,100.0,120.0,90.0,none,0.99,0.0008981930430067564
1619,5.0,10.0,100.0,120.0,90.0,none,0.99,24.636508701465885
1620,5.0,50.0,100.0,120.0,90.0,none,0.99,0.0025565711315209683
1621,5.0,100.0,20.0,120.0,120.0,linear,0.99,7.569588468441594
1622,5.0,10.0,20.0,120.0,120.0,linear,0.99,18.141275804640728
1623,5.0,50.0,20.0,120.0,120.0,linear,0.99,9.421293870299039
1624,5.0,100.0,20.0,120.0,120.0,linear,0.99,3.100332207580358
1625,5.0,10.0,20.0,120.0,120.0,linear,0.99,26.75355305845715
1626,5.0,50.0,20.0,120.0,120.0,linear,0.99,3.100332207580358
1627,5.0,100.0,20.0,120.0,120.0,linear,0.99,3.837129435412166
1628,5.0,10.0,20.0,120.0,120.0,linear,0.99,23.635304348402066
1629,5.0,50.0,20.0,120.0,120.0,linear,0.99,3.837129435412166
1630,5.0,100.0,50.0,120.0,120.0,linear,0.99,3.159871578622109
1631,5.0,10.0,50.0,120.0,120.0,linear,0.99,15.241710177547645
1632,5.0,50.0,50.0,120.0,120.0,linear,0.99,4.335459601233161
1633,5.0,100.0,50.0,120.0,120.0,linear,0.99,4.017743216233292
1634,5.0,10.0,50.0,120.0,120.0,linear,0.99,8.717806907130921
1635,5.0,50.0,50.0,120.0,120.0,linear,0.99,4.017743216233292
1636,5.0,100.0,50.0,120.0,120.0,linear,0.99,3.681703613767695
1637,5.0,10.0,50.0,120.0,120.0,linear,0.99,14.312402108243276
1638,5.0,50.0,50.0,120.0,120.0,linear,0.99,3.681703613767695
1639,5.0,100.0,100.0,120.0,120.0,linear,0.99,2.5441027245392007
1640,5.0,10.0,100.0,120.0,120.0,linear,0.99,17.453226708661816
1641,5.0,50.0,100.0,120.0,120.0,linear,0.99,2.6288036086344206
1642,5.0,100.0,100.0,120.0,120.0,linear,0.99,0.7915532858040564
1643,5.0,10.0,100.0,120.0,120.0,linear,0.99,8.827028978487867
1644,5.0,50.0,100.0,120.0,120.0,linear,0.99,0.7915532858040564
1645,5.0,100.0,100.0,120.0,120.0,linear,0.99,0.804100585429012
1646,5.0,10.0,100.0,120.0,120.0,linear,0.99,15.92198574175189
1647,5.0,50.0,100.0,120.0,120.0,linear,0.99,0.804100585429012
1648,5.0,100.0,20.0,120.0,120.0,geometric,0.99,0.11054493513069019
1649,5.0,10.0,20.0,120.0,120.0,geometric,0.99,12.608651185494963
1650,5.0,50.0,20.0,120.0,120.0,geometric,0.99,0.11054493513069019
1651,5.0,100.0,20.0,120.0,120.0,geometric,0.99,2.8003607052227792
1652,5.0,10.0,20.0,120.0,120.0,geometric,0.99,10.77705248715759
1653,5.0,50.0,20.0,120.0,120.0,geometric,0.99,2.8003607052227792
1654,5.0,100.0,20.0,120.0,120.0,geometric,0.99,1.0396114919181088
1655,5.0,10.0,20.0,120.0,120.0,geometric,0.99,30.860669292992046
1656,5.0,50.0,20.0,120.0,120.0,geometric,0.99,1.0396114919181088
1657,5.0,100.0,50.0,120.0,120.0,geometric,0.99,3.0308589189842436
1658,5.0,10.0,50.0,120.0,120.0,geometric,0.99,7.590504903441371
1659,5.0,50.0,50.0,120.0,120.0,geometric,0.99,3.0308589189842436
1660,5.0,100.0,50.0,120.0,120.0,geometric,0.99,1.3296549117642584
1661,5.0,10.0,50.0,120.0,120.0,geometric,0.99,10.259926259258947
1662,5.0,50.0,50.0,120.0,120.0,geometric,0.99,6.772396532641054
1663,5.0,100.0,50.0,120.0,120.0,geometric,0.99,0.19275029315566883
1664,5.0,10.0,50.0,120.0,120.0,geometric,0.99,7.896163220971943
1665,5.0,50.0,50.0,120.0,120.0,geometric,0.99,0.32111799382152384
1666,5.0,100.0,100.0,120.0,120.0,geometric,0.99,0.07240751354173369
1667,5.0,10.0,100.0,120.0,120.0,geometric,0.99,2.8745541303287396
1668,5.0,50.0,100.0,120.0,120.0,geometric,0.99,0.21326682866689595
1669,5.0,100.0,100.0,120.0,120.0,geometric,0.99,1.5802081743128653
1670,5.0,10.0,100.0,120.0,120.0,geometric,0.99,6.956984323816897
1671,5.0,50.0,100.0,120.0,120.0,geometric,0.99,1.5802081743128653
1672,5.0,100.0,100.0,120.0,120.0,geometric,0.99,1.218057359423824
1673,5.0,10.0,100.0,120.0,120.0,geometric,0.99,12.980216503698117
1674,5.0,50.0,100.0,120.0,120.0,geometric,0.99,2.6734321626954127
1675,5.0,100.0,20.0,120.0,120.0,exponential,0.99,0.6746755394193897
1676,5.0,10.0,20.0,120.0,120.0,exponential,0.99,16.31328484818431
1677,5.0,50.0,20.0,120.0,120.0,exponential,0.99,0.6746755394193897
1678,5.0,100.0,20.0,120.0,120.0,exponential,0.99,0.055040517289185686
1679,5.0,10.0,20.0,120.0,120.0,exponential,0.99,29.705228024401574
1680,5.0,50.0,20.0,120.0,120.0,exponential,0.99,6.7095225317127
1681,5.0,100.0,20.0,120.0,120.0,exponential,0.99,0.011892346208234983
1682,5.0,10.0,20.0,120.0,120.0,exponential,0.99,16.78243916721435
1683,5.0,50.0,20.0,120.0,120.0,exponential,0.99,1.0097834286565615
1684,5.0,100.0,50.0,120.0,120.0,exponential,0.99,0.0002463364134612789
1685,5.0,10.0,50.0,120.0,120.0,exponential,0.99,4.526833989161872
1686,5.0,50.0,50.0,120.0,120.0,exponential,0.99,1.1307300448082032
1687,5.0,100.0,50.0,120.0,120.0,exponential,0.99,0.00015212053253321756
1688,5.0,10.0,50.0,120.0,120.0,exponential,0.99,6.851207193916508
1689,5.0,50.0,50.0,120.0,120.0,exponential,0.99,0.02377815553747098
1690,5.0,100.0,50.0,120.0,120.0,exponential,0.99,0.0263014331608602
1691,5.0,10.0,50.0,120.0,120.0,exponential,0.99,20.031948883637245
1692,5.0,50.0,50.0,120.0,120.0,exponential,0.99,1.0711670933646502
1693,5.0,100.0,100.0,120.0,120.0,exponential,0.99,0.000703673134594851
1694,5.0,10.0,100.0,120.0,120.0,exponential,0.99,10.509447287759293
1695,5.0,50.0,100.0,120.0,120.0,exponential,0.99,0.045517520730776084
1696,5.0,100.0,100.0,120.0,120.0,exponential,0.99,0.0015397390196412175
1697,5.0,10.0,100.0,120.0,120.0,exponential,0.99,9.200617099879032
1698,5.0,50.0,100.0,120.0,120.0,exponential,0.99,0.7686168349988094
1699,5.0,100.0,100.0,120.0,120.0,exponential,0.99,0.05757151952855821
1700,5.0,10.0,100.0,120.0,120.0,exponential,0.99,5.634575541974222
1701,5.0,50.0,100.0,120.0,120.0,exponential,0.99,0.07749524477131331
1702,5.0,100.0,20.0,120.0,120.0,none,0.99,0.0016406446962733412
1703,5.0,10.0,20.0,120.0,120.0,none,0.99,15.257681670034167
1704,5.0,50.0,20.0,120.0,120.0,none,0.99,0.4077897805355164
1705,5.0,100.0,20.0,120.0,120.0,none,0.99,0.004954697364652816
1706,5.0,10.0,20.0,120.0,120.0,none,0.99,35.616417374154594
1707,5.0,50.0,20.0,120.0,120.0,none,0.99,0.08847212952216665
1708,5.0,100.0,20.0,120.0,120.0,none,0.99,0.003363959603063904
1709,5.0,10.0,20.0,120.0,120.0,none,0.99,27.110867281456265
1710,5.0,50.0,20.0,120.0,120.0,none,0.99,0.003363959603063904
1711,5.0,100.0,50.0,120.0,120.0,none,0.99,5.072604454881002e-05
1712,5.0,10.0,50.0,120.0,120.0,none,0.99,11.993299619870783
1713,5.0,50.0,50.0,120.0,120.0,none,0.99,0.0033482590754090324
1714,5.0,100.0,50.0,120.0,120.0,none,0.99,0.0002085499135517921
1715,5.0,10.0,50.0,120.0,120.0,none,0.99,19.72131922603471
1716,5.0,50.0,50.0,120.0,120.0,none,0.99,0.0028605924318370057
1717,5.0,100.0,50.0,120.0,120.0,none,0.99,0.0001840153222261165
1718,5.0,10.0,50.0,120.0,120.0,none,0.99,0.6096393620836693
1719,5.0,50.0,50.0,120.0,120.0,none,0.99,0.020486577076383128
1720,5.0,100.0,100.0,120.0,120.0,none,0.99,0.00040556169167871303
1721,5.0,10.0,100.0,120.0,120.0,none,0.99,6.6877824387394185
1722,5.0,50.0,100.0,120.0,120.0,none,0.99,0.05628109260648273
1723,5.0,100.0,100.0,120.0,120.0,none,0.99,2.3581799268868053e-05
1724,5.0,10.0,100.0,120.0,120.0,none,0.99,6.1282491696351045
1725,5.0,50.0,100.0,120.0,120.0,none,0.99,0.011302761186598786
1726,5.0,100.0,100.0,120.0,120.0,none,0.99,1.0437447173217151e-07
1727,5.0,10.0,100.0,120.0,120.0,none,0.99,11.785975927535112
1728,5.0,50.0,100.0,120.0,120.0,none,0.99,0.2880193436410252
