,ndims,niter,popsize,alpha_max,beta_max,angle_adjuster,coef,y
1041,1.0,50.0,50.0,60.0,120.0,exponential,0.99,0.0009237064454552524
1042,1.0,100.0,50.0,60.0,120.0,exponential,0.99,1.3327475103963593e-05
1043,1.0,10.0,50.0,60.0,120.0,exponential,0.99,0.04090590701093255
1044,1.0,50.0,50.0,60.0,120.0,exponential,0.99,4.290744959511983e-05
1045,1.0,100.0,100.0,60.0,120.0,exponential,0.99,1.1375609634711736e-05
1046,1.0,10.0,100.0,60.0,120.0,exponential,0.99,0.014004432288732716
1047,1.0,50.0,100.0,60.0,120.0,exponential,0.99,0.00012661019377624427
1048,1.0,100.0,100.0,60.0,120.0,exponential,0.99,0.0002053921861282504
1049,1.0,10.0,100.0,60.0,120.0,exponential,0.99,0.0018301411304353365
1050,1.0,50.0,100.0,60.0,120.0,exponential,0.99,0.0006143657783184153
1051,1.0,100.0,100.0,60.0,120.0,exponential,0.99,3.527212799170343e-06
1052,1.0,10.0,100.0,60.0,120.0,exponential,0.99,0.00041462279771486976
1053,1.0,50.0,100.0,60.0,120.0,exponential,0.99,0.00022833066894811793
1054,1.0,100.0,20.0,60.0,120.0,,0.99,2.1316282072803006e-14
1055,1.0,10.0,20.0,60.0,120.0,,0.99,0.006017589283798586
1056,1.0,50.0,20.0,60.0,120.0,,0.99,3.738572313949362e-07
1057,1.0,100.0,20.0,60.0,120.0,,0.99,2.3292823136955576e-07
1058,1.0,10.0,20.0,60.0,120.0,,0.99,1.4470628466167632
1059,1.0,50.0,20.0,60.0,120.0,,0.99,7.309695833157548e-05
1060,1.0,100.0,20.0,60.0,120.0,,0.99,1.4743761767022079e-12
1061,1.0,10.0,20.0,60.0,120.0,,0.99,0.0025558943854022687
1062,1.0,50.0,20.0,60.0,120.0,,0.99,0.0002604263684986563
1063,1.0,100.0,50.0,60.0,120.0,,0.99,1.106492675262416e-11
1064,1.0,10.0,50.0,60.0,120.0,,0.99,0.038806464163776866
1065,1.0,50.0,50.0,60.0,120.0,,0.99,1.9113409983617657e-06
1066,1.0,100.0,50.0,60.0,120.0,,0.99,3.552713678800501e-15
1067,1.0,10.0,50.0,60.0,120.0,,0.99,0.0002339740277736979
1068,1.0,50.0,50.0,60.0,120.0,,0.99,3.316068024616925e-07
1069,1.0,100.0,50.0,60.0,120.0,,0.99,5.604581154727839e-08
1070,1.0,10.0,50.0,60.0,120.0,,0.99,0.0006907515839476019
1071,1.0,50.0,50.0,60.0,120.0,,0.99,4.015533076007216e-05
1072,1.0,100.0,100.0,60.0,120.0,,0.99,0.0
1073,1.0,10.0,100.0,60.0,120.0,,0.99,0.00036195634489999406
1074,1.0,50.0,100.0,60.0,120.0,,0.99,1.7542589603181113e-10
1075,1.0,100.0,100.0,60.0,120.0,,0.99,0.0
1076,1.0,10.0,100.0,60.0,120.0,,0.99,0.005996335634979033
1077,1.0,50.0,100.0,60.0,120.0,,0.99,2.014601818700612e-10
1078,1.0,100.0,100.0,60.0,120.0,,0.99,0.0
1079,1.0,10.0,100.0,60.0,120.0,,0.99,6.34315995284851e-08
1080,1.0,50.0,100.0,60.0,120.0,,0.99,3.907985046680551e-14
1081,1.0,100.0,20.0,60.0,150.0,linear,0.99,0.0005049782867860841
1082,1.0,10.0,20.0,60.0,150.0,linear,0.99,0.0007625902840615595
1083,1.0,50.0,20.0,60.0,150.0,linear,0.99,0.0005049782867860841
1084,1.0,100.0,20.0,60.0,150.0,linear,0.99,3.170728923862498e-08
1085,1.0,10.0,20.0,60.0,150.0,linear,0.99,0.0009340149002010634
1086,1.0,50.0,20.0,60.0,150.0,linear,0.99,3.170728923862498e-08
1087,1.0,100.0,20.0,60.0,150.0,linear,0.99,4.1517418836178877e-08
1088,1.0,10.0,20.0,60.0,150.0,linear,0.99,0.17743950646687345
1089,1.0,50.0,20.0,60.0,150.0,linear,0.99,1.7751006708977002e-07
1090,1.0,100.0,50.0,60.0,150.0,linear,0.99,5.208935505152112e-10
1091,1.0,10.0,50.0,60.0,150.0,linear,0.99,0.00011740544263183494
1092,1.0,50.0,50.0,60.0,150.0,linear,0.99,5.208935505152112e-10
1093,1.0,100.0,50.0,60.0,150.0,linear,0.99,7.363693654838244e-09
1094,1.0,10.0,50.0,60.0,150.0,linear,0.99,0.0010385452459278355
1095,1.0,50.0,50.0,60.0,150.0,linear,0.99,7.363693654838244e-09
1096,1.0,100.0,50.0,60.0,150.0,linear,0.99,1.4101009568889822e-06
1097,1.0,10.0,50.0,60.0,150.0,linear,0.99,0.005318322292174216
1098,1.0,50.0,50.0,60.0,150.0,linear,0.99,1.4101009568889822e-06
1099,1.0,100.0,100.0,60.0,150.0,linear,0.99,1.6430939471234751e-06
1100,1.0,10.0,100.0,60.0,150.0,linear,0.99,0.0018594994628990946
1101,1.0,50.0,100.0,60.0,150.0,linear,0.99,1.6430939471234751e-06
1102,1.0,100.0,100.0,60.0,150.0,linear,0.99,1.7763568394002505e-15
1103,1.0,10.0,100.0,60.0,150.0,linear,0.99,2.0017838231467522e-07
1104,1.0,50.0,100.0,60.0,150.0,linear,0.99,1.5987211554602254e-14
1105,1.0,100.0,100.0,60.0,150.0,linear,0.99,9.075954210402415e-09
1106,1.0,10.0,100.0,60.0,150.0,linear,0.99,0.0007977494956321607
1107,1.0,50.0,100.0,60.0,150.0,linear,0.99,9.075954210402415e-09
1108,1.0,100.0,20.0,60.0,150.0,geometric,0.99,7.762679388179095e-12
1109,1.0,10.0,20.0,60.0,150.0,geometric,0.99,0.0005928403819854822
1110,1.0,50.0,20.0,60.0,150.0,geometric,0.99,4.462510361236127e-10
1111,1.0,100.0,20.0,60.0,150.0,geometric,0.99,1.9848090992979905e-07
1112,1.0,10.0,20.0,60.0,150.0,geometric,0.99,0.0013885875326735686
1113,1.0,50.0,20.0,60.0,150.0,geometric,0.99,2.361549992002665e-06
1114,1.0,100.0,20.0,60.0,150.0,geometric,0.99,5.142377251132757e-06
1115,1.0,10.0,20.0,60.0,150.0,geometric,0.99,0.0037024576507658225
1116,1.0,50.0,20.0,60.0,150.0,geometric,0.99,5.142377251132757e-06
1117,1.0,100.0,50.0,60.0,150.0,geometric,0.99,8.757439218243235e-13
1118,1.0,10.0,50.0,60.0,150.0,geometric,0.99,2.582480203017212e-07
1119,1.0,50.0,50.0,60.0,150.0,geometric,0.99,1.0338396805309458e-12
1120,1.0,100.0,50.0,60.0,150.0,geometric,0.99,1.407681082810086e-08
1121,1.0,10.0,50.0,60.0,150.0,geometric,0.99,0.002764662253019523
1122,1.0,50.0,50.0,60.0,150.0,geometric,0.99,8.872901169354463e-08
1123,1.0,100.0,50.0,60.0,150.0,geometric,0.99,9.085987429102715e-08
1124,1.0,10.0,50.0,60.0,150.0,geometric,0.99,0.0050925995234223365
1125,1.0,50.0,50.0,60.0,150.0,geometric,0.99,5.469395940593813e-06
1126,1.0,100.0,100.0,60.0,150.0,geometric,0.99,6.238259224744525e-07
1127,1.0,10.0,100.0,60.0,150.0,geometric,0.99,0.00024261211676623873
1128,1.0,50.0,100.0,60.0,150.0,geometric,0.99,1.8666889030072298e-06
1129,1.0,100.0,100.0,60.0,150.0,geometric,0.99,1.816816741495586e-08
1130,1.0,10.0,100.0,60.0,150.0,geometric,0.99,0.0008835576734451678
1131,1.0,50.0,100.0,60.0,150.0,geometric,0.99,1.816816741495586e-08
1132,1.0,100.0,100.0,60.0,150.0,geometric,0.99,4.52603288181308e-10
1133,1.0,10.0,100.0,60.0,150.0,geometric,0.99,0.0022039699664890833
1134,1.0,50.0,100.0,60.0,150.0,geometric,0.99,4.52603288181308e-10
1135,1.0,100.0,20.0,60.0,150.0,exponential,0.99,2.318145675417327e-11
1136,1.0,10.0,20.0,60.0,150.0,exponential,0.99,0.18140734150392923
1137,1.0,50.0,20.0,60.0,150.0,exponential,0.99,2.318145675417327e-11
1138,1.0,100.0,20.0,60.0,150.0,exponential,0.99,1.4603728004658478e-08
1139,1.0,10.0,20.0,60.0,150.0,exponential,0.99,0.10199538153203846
1140,1.0,50.0,20.0,60.0,150.0,exponential,0.99,3.3803116572528324e-07
1141,1.0,100.0,20.0,60.0,150.0,exponential,0.99,0.0006022314084024316
1142,1.0,10.0,20.0,60.0,150.0,exponential,0.99,0.15083025887977897
1143,1.0,50.0,20.0,60.0,150.0,exponential,0.99,0.0006022314084024316
1144,1.0,100.0,50.0,60.0,150.0,exponential,0.99,1.7763568394002505e-15
1145,1.0,10.0,50.0,60.0,150.0,exponential,0.99,0.00026795948587476914
1146,1.0,50.0,50.0,60.0,150.0,exponential,0.99,2.842170943040401e-14
1147,1.0,100.0,50.0,60.0,150.0,exponential,0.99,2.996819667089312e-06
1148,1.0,10.0,50.0,60.0,150.0,exponential,0.99,0.0025645737566364346
1149,1.0,50.0,50.0,60.0,150.0,exponential,0.99,7.6646877200659e-06
1150,1.0,100.0,50.0,60.0,150.0,exponential,0.99,3.828155570317904e-10
1151,1.0,10.0,50.0,60.0,150.0,exponential,0.99,5.9838868970985e-07
1152,1.0,50.0,50.0,60.0,150.0,exponential,0.99,3.828155570317904e-10
1153,1.0,100.0,100.0,60.0,150.0,exponential,0.99,2.3400202664447534e-08
1154,1.0,10.0,100.0,60.0,150.0,exponential,0.99,4.633217390193067e-06
1155,1.0,50.0,100.0,60.0,150.0,exponential,0.99,3.471205900495988e-08
1156,1.0,100.0,100.0,60.0,150.0,exponential,0.99,8.803624496067641e-12
1157,1.0,10.0,100.0,60.0,150.0,exponential,0.99,3.4347463499173614e-05
1158,1.0,50.0,100.0,60.0,150.0,exponential,0.99,8.803624496067641e-12
1159,1.0,100.0,100.0,60.0,150.0,exponential,0.99,4.948930154569098e-12
1160,1.0,10.0,100.0,60.0,150.0,exponential,0.99,2.5453266871977576e-07
1161,1.0,50.0,100.0,60.0,150.0,exponential,0.99,4.745484005752587e-10
1162,1.0,100.0,20.0,60.0,150.0,,0.99,2.6645352591003757e-13
1163,1.0,10.0,20.0,60.0,150.0,,0.99,0.0029990566205722047
1164,1.0,50.0,20.0,60.0,150.0,,0.99,5.7559481909663646e-06
1165,1.0,100.0,20.0,60.0,150.0,,0.99,2.41229258790554e-12
1166,1.0,10.0,20.0,60.0,150.0,,0.99,0.0014506281941280008
1167,1.0,50.0,20.0,60.0,150.0,,0.99,1.837422658468313e-08
1168,1.0,100.0,20.0,60.0,150.0,,0.99,0.0
1169,1.0,10.0,20.0,60.0,150.0,,0.99,1.9963700026437436e-08
1170,1.0,50.0,20.0,60.0,150.0,,0.99,3.5349501104064984e-13
1171,1.0,100.0,50.0,60.0,150.0,,0.99,0.0
1172,1.0,10.0,50.0,60.0,150.0,,0.99,0.04516809459303239
1173,1.0,50.0,50.0,60.0,150.0,,0.99,2.8975932764296886e-11
1174,1.0,100.0,50.0,60.0,150.0,,0.99,0.0
1175,1.0,10.0,50.0,60.0,150.0,,0.99,3.0153598254756275e-05
1176,1.0,50.0,50.0,60.0,150.0,,0.99,1.7887913372760522e-12
1177,1.0,100.0,50.0,60.0,150.0,,0.99,0.0
1178,1.0,10.0,50.0,60.0,150.0,,0.99,2.4873622034959908e-05
1179,1.0,50.0,50.0,60.0,150.0,,0.99,2.994227088493062e-11
1180,1.0,100.0,100.0,60.0,150.0,,0.99,0.0
1181,1.0,10.0,100.0,60.0,150.0,,0.99,0.020282944721531138
1182,1.0,50.0,100.0,60.0,150.0,,0.99,3.284483796051063e-12
1183,1.0,100.0,100.0,60.0,150.0,,0.99,0.0
1184,1.0,10.0,100.0,60.0,150.0,,0.99,2.8588010341223935e-06
1185,1.0,50.0,100.0,60.0,150.0,,0.99,3.807443249570497e-11
1186,1.0,100.0,100.0,60.0,150.0,,0.99,3.552713678800501e-15
1187,1.0,10.0,100.0,60.0,150.0,,0.99,3.1387232901636253e-07
1188,1.0,50.0,100.0,60.0,150.0,,0.99,3.1796787425264483e-13
1189,1.0,100.0,20.0,60.0,180.0,linear,0.99,1.2559775441900456e-08
1190,1.0,10.0,20.0,60.0,180.0,linear,0.99,1.4047179616838434e-05
1191,1.0,50.0,20.0,60.0,180.0,linear,0.99,1.3371160179076469e-08
1192,1.0,100.0,20.0,60.0,180.0,linear,0.99,2.632131934632298e-07
1193,1.0,10.0,20.0,60.0,180.0,linear,0.99,0.003283487824241149
1194,1.0,50.0,20.0,60.0,180.0,linear,0.99,2.632131934632298e-07
1195,1.0,100.0,20.0,60.0,180.0,linear,0.99,7.607816598920181e-10
1196,1.0,10.0,20.0,60.0,180.0,linear,0.99,1.2332977910034515e-06
1197,1.0,50.0,20.0,60.0,180.0,linear,0.99,7.607816598920181e-10
1198,1.0,100.0,50.0,60.0,180.0,linear,0.99,1.2718714970105793e-12
1199,1.0,10.0,50.0,60.0,180.0,linear,0.99,3.058353570395411e-11
1200,1.0,50.0,50.0,60.0,180.0,linear,0.99,1.2718714970105793e-12
1201,1.0,100.0,50.0,60.0,180.0,linear,0.99,3.3202822713462865e-07
1202,1.0,10.0,50.0,60.0,180.0,linear,0.99,0.00018241404594299127
1203,1.0,50.0,50.0,60.0,180.0,linear,0.99,3.3202822713462865e-07
1204,1.0,100.0,50.0,60.0,180.0,linear,0.99,1.8024799430804705e-09
1205,1.0,10.0,50.0,60.0,180.0,linear,0.99,0.001724896000366627
1206,1.0,50.0,50.0,60.0,180.0,linear,0.99,1.8024799430804705e-09
1207,1.0,100.0,100.0,60.0,180.0,linear,0.99,2.0813573087252735e-11
1208,1.0,10.0,100.0,60.0,180.0,linear,0.99,1.247566991580129e-05
1209,1.0,50.0,100.0,60.0,180.0,linear,0.99,1.645439340336452e-10
1210,1.0,100.0,100.0,60.0,180.0,linear,0.99,1.7763568394002505e-15
1211,1.0,10.0,100.0,60.0,180.0,linear,0.99,4.482214405854279e-06
1212,1.0,50.0,100.0,60.0,180.0,linear,0.99,3.552713678800501e-15
1213,1.0,100.0,100.0,60.0,180.0,linear,0.99,2.49427678511438e-09
1214,1.0,10.0,100.0,60.0,180.0,linear,0.99,5.818466607543371e-05
1215,1.0,50.0,100.0,60.0,180.0,linear,0.99,3.1020803703540878e-09
1216,1.0,100.0,20.0,60.0,180.0,geometric,0.99,5.575451211825566e-11
1217,1.0,10.0,20.0,60.0,180.0,geometric,0.99,2.2209255856608934e-06
1218,1.0,50.0,20.0,60.0,180.0,geometric,0.99,6.002665031701326e-11
1219,1.0,100.0,20.0,60.0,180.0,geometric,0.99,5.20092687139595e-07
1220,1.0,10.0,20.0,60.0,180.0,geometric,0.99,0.0002508858895868826
1221,1.0,50.0,20.0,60.0,180.0,geometric,0.99,2.625432481195844e-06
1222,1.0,100.0,20.0,60.0,180.0,geometric,0.99,1.4033219031261979e-13
1223,1.0,10.0,20.0,60.0,180.0,geometric,0.99,0.0009076696331664635
1224,1.0,50.0,20.0,60.0,180.0,geometric,0.99,1.4033219031261979e-13
1225,1.0,100.0,50.0,60.0,180.0,geometric,0.99,4.3165471197426086e-13
1226,1.0,10.0,50.0,60.0,180.0,geometric,0.99,0.00010152376548866471
1227,1.0,50.0,50.0,60.0,180.0,geometric,0.99,2.7080560016656818e-11
1228,1.0,100.0,50.0,60.0,180.0,geometric,0.99,0.0
1229,1.0,10.0,50.0,60.0,180.0,geometric,0.99,0.0019632331129866287
1230,1.0,50.0,50.0,60.0,180.0,geometric,0.99,2.3447910280083306e-13
1231,1.0,100.0,50.0,60.0,180.0,geometric,0.99,2.2303730062844807e-07
1232,1.0,10.0,50.0,60.0,180.0,geometric,0.99,6.617470970482486e-05
1233,1.0,50.0,50.0,60.0,180.0,geometric,0.99,6.369460514576986e-07
1234,1.0,100.0,100.0,60.0,180.0,geometric,0.99,9.947598300641403e-12
1235,1.0,10.0,100.0,60.0,180.0,geometric,0.99,1.9322003552701972e-08
1236,1.0,50.0,100.0,60.0,180.0,geometric,0.99,8.387424088596163e-11
1237,1.0,100.0,100.0,60.0,180.0,geometric,0.99,3.552713678800501e-15
1238,1.0,10.0,100.0,60.0,180.0,geometric,0.99,9.673919620922788e-08
1239,1.0,50.0,100.0,60.0,180.0,geometric,0.99,8.459011269223993e-12
1240,1.0,100.0,100.0,60.0,180.0,geometric,0.99,2.5508484213787597e-12
1241,1.0,10.0,100.0,60.0,180.0,geometric,0.99,4.510802967772065e-05
1242,1.0,50.0,100.0,60.0,180.0,geometric,0.99,2.5508484213787597e-12
1243,1.0,100.0,20.0,60.0,180.0,exponential,0.99,7.383249567283201e-11
1244,1.0,10.0,20.0,60.0,180.0,exponential,0.99,8.101753152800484e-05
1245,1.0,50.0,20.0,60.0,180.0,exponential,0.99,4.992468660702798e-10
1246,1.0,100.0,20.0,60.0,180.0,exponential,0.99,2.2816097455802264e-08
1247,1.0,10.0,20.0,60.0,180.0,exponential,0.99,0.00030526974946099017
1248,1.0,50.0,20.0,60.0,180.0,exponential,0.99,2.2932312049306347e-08
1249,1.0,100.0,20.0,60.0,180.0,exponential,0.99,4.050093593832571e-13
1250,1.0,10.0,20.0,60.0,180.0,exponential,0.99,0.015788175212838595
1251,1.0,50.0,20.0,60.0,180.0,exponential,0.99,5.67064546430629e-08
1252,1.0,100.0,50.0,60.0,180.0,exponential,0.99,7.030820370346191e-12
1253,1.0,10.0,50.0,60.0,180.0,exponential,0.99,2.309330429994816e-06
1254,1.0,50.0,50.0,60.0,180.0,exponential,0.99,8.234835036091681e-11
1255,1.0,100.0,50.0,60.0,180.0,exponential,0.99,4.440892098500626e-14
1256,1.0,10.0,50.0,60.0,180.0,exponential,0.99,3.541931885564509e-07
1257,1.0,50.0,50.0,60.0,180.0,exponential,0.99,4.440892098500626e-14
1258,1.0,100.0,50.0,60.0,180.0,exponential,0.99,3.2025937457547116e-11
1259,1.0,10.0,50.0,60.0,180.0,exponential,0.99,0.017553296211858083
1260,1.0,50.0,50.0,60.0,180.0,exponential,0.99,4.46895853656315e-11
1261,1.0,100.0,100.0,60.0,180.0,exponential,0.99,3.552713678800501e-15
1262,1.0,10.0,100.0,60.0,180.0,exponential,0.99,1.1970384521831079e-05
1263,1.0,50.0,100.0,60.0,180.0,exponential,0.99,3.552713678800501e-15
1264,1.0,100.0,100.0,60.0,180.0,exponential,0.99,2.2942359123589995e-10
1265,1.0,10.0,100.0,60.0,180.0,exponential,0.99,2.652950392700859e-08
1266,1.0,50.0,100.0,60.0,180.0,exponential,0.99,6.569463195660319e-09
1267,1.0,100.0,100.0,60.0,180.0,exponential,0.99,1.3358203432289883e-12
1268,1.0,10.0,100.0,60.0,180.0,exponential,0.99,3.856195700535636e-07
1269,1.0,50.0,100.0,60.0,180.0,exponential,0.99,1.2748913036375598e-11
1270,1.0,100.0,20.0,60.0,180.0,,0.99,0.0
1271,1.0,10.0,20.0,60.0,180.0,,0.99,0.17017494305824243
1272,1.0,50.0,20.0,60.0,180.0,,0.99,4.6645599383055014e-08
1273,1.0,100.0,20.0,60.0,180.0,,0.99,1.4787406854566143e-09
1274,1.0,10.0,20.0,60.0,180.0,,0.99,0.0022856279853975536
1275,1.0,50.0,20.0,60.0,180.0,,0.99,1.493145260766937e-06
1276,1.0,100.0,20.0,60.0,180.0,,0.99,0.0
1277,1.0,10.0,20.0,60.0,180.0,,0.99,0.3798041831044525
1278,1.0,50.0,20.0,60.0,180.0,,0.99,3.0464519795714295e-12
1279,1.0,100.0,50.0,60.0,180.0,,0.99,0.0
1280,1.0,10.0,50.0,60.0,180.0,,0.99,0.00022181506222018754
1281,1.0,50.0,50.0,60.0,180.0,,0.99,3.9399594697897555e-12
1282,1.0,100.0,50.0,60.0,180.0,,0.99,0.0
1283,1.0,10.0,50.0,60.0,180.0,,0.99,8.126251760387504e-05
1284,1.0,50.0,50.0,60.0,180.0,,0.99,6.039613253960852e-14
1285,1.0,100.0,50.0,60.0,180.0,,0.99,0.0
1286,1.0,10.0,50.0,60.0,180.0,,0.99,0.0011838916761419682
1287,1.0,50.0,50.0,60.0,180.0,,0.99,5.837108574269223e-12
1288,1.0,100.0,100.0,60.0,180.0,,0.99,0.0
1289,1.0,10.0,100.0,60.0,180.0,,0.99,1.9209851931378807e-06
1290,1.0,50.0,100.0,60.0,180.0,,0.99,0.0
1291,1.0,100.0,100.0,60.0,180.0,,0.99,0.0
1292,1.0,10.0,100.0,60.0,180.0,,0.99,0.00017878339401988796
1293,1.0,50.0,100.0,60.0,180.0,,0.99,3.197442310920451e-14
1294,1.0,100.0,100.0,60.0,180.0,,0.99,0.0
1295,1.0,10.0,100.0,60.0,180.0,,0.99,2.071845008444484e-06
1296,1.0,50.0,100.0,60.0,180.0,,0.99,0.0
1297,1.0,100.0,20.0,90.0,30.0,linear,0.99,0.10351458749818754
1298,1.0,10.0,20.0,90.0,30.0,linear,0.99,0.23713112064485387
1299,1.0,50.0,20.0,90.0,30.0,linear,0.99,0.10351458749818754
1300,1.0,100.0,20.0,90.0,30.0,linear,0.99,0.02185118164463873
1301,1.0,10.0,20.0,90.0,30.0,linear,0.99,0.9969894213918788
1302,1.0,50.0,20.0,90.0,30.0,linear,0.99,0.02185118164463873
1303,1.0,100.0,20.0,90.0,30.0,linear,0.99,7.890222475559483e-05
1304,1.0,10.0,20.0,90.0,30.0,linear,0.99,0.18967625987369274
1305,1.0,50.0,20.0,90.0,30.0,linear,0.99,9.981468087261192e-05
1306,1.0,100.0,50.0,90.0,30.0,linear,0.99,0.07399363757066268
1307,1.0,10.0,50.0,90.0,30.0,linear,0.99,1.0016426567189232
1308,1.0,50.0,50.0,90.0,30.0,linear,0.99,0.13630998869994215
1309,1.0,100.0,50.0,90.0,30.0,linear,0.99,0.39359343393676127
1310,1.0,10.0,50.0,90.0,30.0,linear,0.99,0.39359343393676127
1311,1.0,50.0,50.0,90.0,30.0,linear,0.99,0.39359343393676127
1312,1.0,100.0,50.0,90.0,30.0,linear,0.99,0.022851172831854782
1313,1.0,10.0,50.0,90.0,30.0,linear,0.99,0.0235387098648161
1314,1.0,50.0,50.0,90.0,30.0,linear,0.99,0.022851172831854782
1315,1.0,100.0,100.0,90.0,30.0,linear,0.99,0.007896838808726159
1316,1.0,10.0,100.0,90.0,30.0,linear,0.99,0.021989500943139006
1317,1.0,50.0,100.0,90.0,30.0,linear,0.99,0.01886676136853893
1318,1.0,100.0,100.0,90.0,30.0,linear,0.99,0.010404057739584971
1319,1.0,10.0,100.0,90.0,30.0,linear,0.99,0.11161079572043064
1320,1.0,50.0,100.0,90.0,30.0,linear,0.99,0.010404057739584971
1321,1.0,100.0,100.0,90.0,30.0,linear,0.99,0.010829907404437122
1322,1.0,10.0,100.0,90.0,30.0,linear,0.99,0.02571878274989814
1323,1.0,50.0,100.0,90.0,30.0,linear,0.99,0.010829907404437122
1324,1.0,100.0,20.0,90.0,30.0,geometric,0.99,0.004075171208871353
1325,1.0,10.0,20.0,90.0,30.0,geometric,0.99,1.0025801995996968
1326,1.0,50.0,20.0,90.0,30.0,geometric,0.99,0.004075171208871353
1327,1.0,100.0,20.0,90.0,30.0,geometric,0.99,0.0022246505629475166
1328,1.0,10.0,20.0,90.0,30.0,geometric,0.99,0.011049727710712887
1329,1.0,50.0,20.0,90.0,30.0,geometric,0.99,0.0022246505629475166
1330,1.0,100.0,20.0,90.0,30.0,geometric,0.99,0.994980603326038
1331,1.0,10.0,20.0,90.0,30.0,geometric,0.99,1.021616093613531
1332,1.0,50.0,20.0,90.0,30.0,geometric,0.99,1.01202386208708
1333,1.0,100.0,50.0,90.0,30.0,geometric,0.99,0.11971713461191413
1334,1.0,10.0,50.0,90.0,30.0,geometric,0.99,0.5767558232242695
1335,1.0,50.0,50.0,90.0,30.0,geometric,0.99,0.11971713461191413
1336,1.0,100.0,50.0,90.0,30.0,geometric,0.99,0.008257535370709945
1337,1.0,10.0,50.0,90.0,30.0,geometric,0.99,0.008499185194532188
1338,1.0,50.0,50.0,90.0,30.0,geometric,0.99,0.008257535370709945
1339,1.0,100.0,50.0,90.0,30.0,geometric,0.99,0.0001343364684949222
1340,1.0,10.0,50.0,90.0,30.0,geometric,0.99,0.0001343364684949222
1341,1.0,50.0,50.0,90.0,30.0,geometric,0.99,0.0001343364684949222
1342,1.0,100.0,100.0,90.0,30.0,geometric,0.99,0.015726588827007504
1343,1.0,10.0,100.0,90.0,30.0,geometric,0.99,0.23554930757618386
1344,1.0,50.0,100.0,90.0,30.0,geometric,0.99,0.03521895057075142
1345,1.0,100.0,100.0,90.0,30.0,geometric,0.99,0.0021091343362265036
1346,1.0,10.0,100.0,90.0,30.0,geometric,0.99,0.030049664582081803
1347,1.0,50.0,100.0,90.0,30.0,geometric,0.99,0.0021091343362265036
1348,1.0,100.0,100.0,90.0,30.0,geometric,0.99,0.017908602596275358
1349,1.0,10.0,100.0,90.0,30.0,geometric,0.99,0.1992877499784278
1350,1.0,50.0,100.0,90.0,30.0,geometric,0.99,0.023043593901485693
1351,1.0,100.0,20.0,90.0,30.0,exponential,0.99,0.030965063670803872
1352,1.0,10.0,20.0,90.0,30.0,exponential,0.99,1.0027432471162392
1353,1.0,50.0,20.0,90.0,30.0,exponential,0.99,0.11453896815619657
1354,1.0,100.0,20.0,90.0,30.0,exponential,0.99,0.005443161983674116
1355,1.0,10.0,20.0,90.0,30.0,exponential,0.99,0.06346633971543802
1356,1.0,50.0,20.0,90.0,30.0,exponential,0.99,0.005443161983674116
1357,1.0,100.0,20.0,90.0,30.0,exponential,0.99,0.9953022761746855
1358,1.0,10.0,20.0,90.0,30.0,exponential,0.99,1.0033280545384784
1359,1.0,50.0,20.0,90.0,30.0,exponential,0.99,1.0033280545384784
1360,1.0,100.0,50.0,90.0,30.0,exponential,0.99,0.994972547445931
1361,1.0,10.0,50.0,90.0,30.0,exponential,0.99,1.0065858606215912
1362,1.0,50.0,50.0,90.0,30.0,exponential,0.99,0.9950233703851286
1363,1.0,100.0,50.0,90.0,30.0,exponential,0.99,0.05122668718574985
1364,1.0,10.0,50.0,90.0,30.0,exponential,0.99,0.2195225230955895
1365,1.0,50.0,50.0,90.0,30.0,exponential,0.99,0.05122668718574985
1366,1.0,100.0,50.0,90.0,30.0,exponential,0.99,0.037960378127172234
1367,1.0,10.0,50.0,90.0,30.0,exponential,0.99,0.16826005009445133
1368,1.0,50.0,50.0,90.0,30.0,exponential,0.99,0.11920328602262131
1369,1.0,100.0,100.0,90.0,30.0,exponential,0.99,0.0009470735022105714
1370,1.0,10.0,100.0,90.0,30.0,exponential,0.99,0.01369185333193812
1371,1.0,50.0,100.0,90.0,30.0,exponential,0.99,0.0033356509366928577
1372,1.0,100.0,100.0,90.0,30.0,exponential,0.99,0.01447400389674769
1373,1.0,10.0,100.0,90.0,30.0,exponential,0.99,0.01447400389674769
1374,1.0,50.0,100.0,90.0,30.0,exponential,0.99,0.01447400389674769
1375,1.0,100.0,100.0,90.0,30.0,exponential,0.99,0.0008791076844740786
1376,1.0,10.0,100.0,90.0,30.0,exponential,0.99,0.435972669633955
1377,1.0,50.0,100.0,90.0,30.0,exponential,0.99,0.0008791076844740786
1378,1.0,100.0,20.0,90.0,30.0,,0.99,0.0033059902665328877
1379,1.0,10.0,20.0,90.0,30.0,,0.99,0.28465010070276264
1380,1.0,50.0,20.0,90.0,30.0,,0.99,0.2507187142132832
1381,1.0,100.0,20.0,90.0,30.0,,0.99,0.0018177009296831415
1382,1.0,10.0,20.0,90.0,30.0,,0.99,1.0553568833313918
1383,1.0,50.0,20.0,90.0,30.0,,0.99,0.013805429592830265
1384,1.0,100.0,20.0,90.0,30.0,,0.99,5.6670667447633605e-06
1385,1.0,10.0,20.0,90.0,30.0,,0.99,1.3414337890462207
1386,1.0,50.0,20.0,90.0,30.0,,0.99,0.9997494056589584
1387,1.0,100.0,50.0,90.0,30.0,,0.99,2.4816543410466352e-05
1388,1.0,10.0,50.0,90.0,30.0,,0.99,0.9975088124407314
